time,FOL_X,FOL_Y,FOL_Z,FOR_X,FOR_Y,FOR_Z,FVL_X,FVL_Y,FVL_Z,FVR_X,FVR_Y,FVR_Z,EOL,EOR,PPLX,PPLY,PPRX,PPRY,AOIName,PCL_X,PCL_Y,PCL_Z,PCR_X,PCR_Y,PCR_Z
44.977131,-3.724102,2.632387,0.961261,-3.994258,-3.081490,0.956310,0.921555,0.314880,-0.227081,0.930588,0.277222,-0.239044,1.000000,1.000000,0.597917,0.280038,0.156185,0.236182,NULL,6.925910,47.090900,81.504219,-9.662734,7.726801,-5.327608
44.999352,-3.723764,2.633255,0.962285,-3.993575,-3.078424,0.956523,0.923553,0.306580,-0.230301,0.930054,0.278229,-0.239929,1.000000,1.000000,0.594697,0.279787,0.154181,0.236171,NULL,6.915868,47.082882,81.519806,-9.656769,7.769238,-5.303491
45.021572,-3.723126,2.634622,0.962860,-3.992827,-3.075472,0.956416,0.926086,0.299881,-0.228958,0.932709,0.268524,-0.240692,1.000000,1.000000,0.591581,0.280740,0.149253,0.236182,NULL,6.905901,47.067173,81.544128,-9.647059,7.839677,-5.334683
45.043793,-3.722860,2.635675,0.962964,-3.992613,-3.074928,0.956413,0.925735,0.301147,-0.228683,0.932724,0.268372,-0.240799,1.000000,1.000000,0.591087,0.280876,0.148806,0.236182,NULL,6.899908,47.056652,81.561615,-9.679057,7.912330,-5.398756
45.066013,-3.721803,2.636951,0.963043,-3.991139,-3.073541,0.956413,0.927307,0.297592,-0.226990,0.934631,0.263611,-0.238647,1.000000,1.000000,0.588960,0.281590,0.146428,0.237169,NULL,6.885019,47.044807,81.578964,-9.692415,7.956767,-5.453072
45.088234,-3.706966,2.694420,0.954895,-3.978648,-3.007756,0.938693,0.953125,0.139709,-0.268372,0.948807,0.160980,-0.271729,0.757155,0.991775,0.495674,0.263089,0.068932,0.217827,NULL,6.881914,47.034916,81.588310,-9.710954,7.967771,-5.511082
45.110455,-3.704656,2.719844,0.951012,-3.974379,-2.983832,0.934407,0.953186,0.098404,-0.285889,0.954880,0.081375,-0.285614,0.804275,0.937031,0.464005,0.255004,0.029158,0.212246,NULL,6.867506,47.031898,81.603340,-9.744663,8.007727,-5.620235
45.132675,-3.703922,2.721588,0.952577,-3.974382,-2.985254,0.933917,0.955429,0.102753,-0.276703,0.954987,0.093185,-0.281586,0.795780,0.942905,0.463985,0.258996,0.033416,0.212843,NULL,6.852476,47.018929,81.614464,-9.734813,8.105139,-5.771245
45.154896,-3.703990,2.723389,0.950475,-3.974771,-2.988501,0.936067,0.957031,0.113831,-0.266663,0.960052,0.091156,-0.264511,0.794364,0.927984,0.465647,0.260149,0.035373,0.219675,NULL,6.829030,47.017494,81.626038,-9.670480,8.201097,-5.909546
45.177116,-3.703933,2.723389,0.950510,-3.974617,-2.988985,0.936696,0.957245,0.113144,-0.266190,0.960037,0.086914,-0.266006,0.834215,0.949732,0.465462,0.260330,0.034489,0.219675,NULL,6.809990,47.007870,81.644737,-9.573307,8.304157,-6.079191
45.199337,-3.703906,2.723248,0.951265,-3.974628,-2.990152,0.937413,0.958206,0.110703,-0.263733,0.958221,0.085449,-0.272903,0.796443,0.959119,0.464953,0.261621,0.034931,0.218146,NULL,6.789246,47.001484,81.668343,-9.487367,8.402444,-6.330061
45.221558,-3.703909,2.723050,0.951802,-3.976042,-2.996030,0.936432,0.957733,0.112625,-0.264679,0.955872,0.085693,-0.280991,0.840386,0.941816,0.465647,0.261745,0.039359,0.214783,NULL,6.771993,46.993748,81.699318,-9.353237,8.526084,-6.614210
45.243778,-3.703933,2.722792,0.951453,-3.975826,-2.996721,0.936804,0.958069,0.111908,-0.263718,0.960373,0.083771,-0.265808,0.817195,0.949480,0.465647,0.261745,0.039359,0.219678,NULL,6.753186,46.974430,81.729630,-9.167662,8.663849,-6.908488
45.265999,-3.703902,2.721915,0.952036,-3.975864,-2.997423,0.937839,0.957748,0.111649,-0.264999,0.961136,0.085037,-0.262619,0.838216,0.947553,0.466263,0.261825,0.040228,0.221366,NULL,6.723137,46.956818,81.759262,-8.974417,8.731058,-7.217623
45.288219,-3.703856,2.720287,0.952199,-3.976587,-3.000702,0.940721,0.958130,0.108429,-0.264999,0.958725,0.098602,-0.266647,0.854772,0.938086,0.466647,0.261981,0.046373,0.221962,NULL,6.694599,46.929657,81.796822,-8.819351,8.797208,-7.573367
45.310440,-3.703794,2.718991,0.953856,-3.976576,-3.002228,0.941087,0.957458,0.108170,-0.267517,0.960983,0.093796,-0.260162,0.816462,0.939637,0.467618,0.262582,0.046173,0.224236,NULL,6.659488,46.903297,81.827057,-8.636399,8.915309,-7.960651
45.332661,-3.704622,2.711334,0.954274,-3.976888,-3.003165,0.941180,0.954208,0.130569,-0.269073,0.961609,0.101685,-0.254868,0.837048,0.943545,0.479786,0.262584,0.049054,0.225730,NULL,6.622976,46.870861,81.858070,-8.445688,9.038301,-8.347965
45.354881,-3.704386,2.711095,0.955037,-3.976578,-3.003443,0.941786,0.955811,0.136017,-0.260590,0.961090,0.102707,-0.256424,0.824927,0.954415,0.481592,0.265814,0.049559,0.225798,NULL,6.580797,46.834045,81.881172,-8.312732,9.124340,-8.730471
45.377102,-3.704103,2.710945,0.955562,-3.976578,-3.003552,0.942120,0.955780,0.137009,-0.260193,0.960663,0.104675,-0.257172,0.844980,0.943269,0.482008,0.266414,0.050187,0.225798,NULL,6.526642,46.797047,81.900108,-8.268309,9.184363,-9.190637
45.399323,-3.704079,2.705853,0.960068,-3.976570,-3.003598,0.942677,0.959259,0.145126,-0.242371,0.960083,0.107162,-0.258331,0.825849,0.960750,0.488627,0.274923,0.050931,0.225866,NULL,6.475768,46.756866,81.908203,-8.209044,9.250138,-9.679148
45.421543,-3.704230,2.705385,0.960527,-3.976554,-3.005049,0.943481,0.955704,0.154388,-0.250549,0.959824,0.106552,-0.259537,0.839218,0.951167,0.491504,0.273121,0.051831,0.226108,NULL,6.429712,46.704990,81.925659,-8.092018,9.352762,-10.130648
45.443764,-3.704125,2.705098,0.960791,-3.976523,-3.007111,0.944182,0.958038,0.145691,-0.246826,0.959854,0.115189,-0.255707,0.830627,0.950935,0.489371,0.274632,0.055761,0.227697,NULL,6.389364,46.643475,81.949142,-7.980271,9.454422,-10.600603
45.465984,-3.702107,2.711705,0.961316,-3.977466,-3.003896,0.948050,0.957458,0.143951,-0.250076,0.959305,0.134079,-0.248459,0.819616,0.935637,0.483640,0.274403,0.058606,0.232253,NULL,6.342003,46.567703,81.967209,-7.962889,9.510765,-11.167120
45.488205,-3.693962,2.810559,0.970494,-3.972330,-2.905421,0.949991,0.966446,-0.061630,-0.249344,0.974335,-0.011002,-0.224808,0.795513,0.933532,0.352804,0.279711,-0.054131,0.243471,NULL,6.288406,46.479206,81.981087,-7.929542,9.531576,-11.846618
45.510426,-3.701451,2.871040,0.968175,-3.971627,-2.845807,0.947824,0.958878,-0.143524,-0.244812,0.962418,-0.130707,-0.238007,0.719395,0.935795,0.286377,0.276468,-0.131616,0.238954,NULL,6.224001,46.374046,81.987259,-7.846119,9.543536,-12.612146
45.532646,-3.719949,2.936077,0.958083,-3.985199,-2.773503,0.938670,0.914795,-0.275131,-0.295685,0.933899,-0.255173,-0.250412,0.714662,0.926526,0.203763,0.248887,-0.221657,0.226263,NULL,6.169366,46.254444,81.990417,-7.768397,9.547866,-13.420936
45.554867,-3.736949,2.975572,0.941237,-3.999315,-2.734947,0.924741,0.890457,-0.330292,-0.313019,0.903763,-0.322998,-0.280823,0.673306,0.977286,0.160229,0.227552,-0.271141,0.203936,NULL,6.105909,46.126720,81.993835,-7.710484,9.545694,-14.359796
45.577087,-3.741762,2.979383,0.934969,-4.004033,-2.732318,0.915944,0.877625,-0.343460,-0.334335,0.881561,-0.326004,-0.341400,0.722401,0.943199,0.153879,0.215775,-0.274461,0.177596,NULL,6.043457,45.980309,81.996552,-7.638140,9.545612,-15.397069
45.599308,-3.740840,2.974657,0.932445,-4.001787,-2.740991,0.914305,0.882538,-0.330170,-0.334808,0.890991,-0.323227,-0.318832,0.717935,0.943061,0.160923,0.214397,-0.266810,0.183727,NULL,5.974185,45.838516,82.004349,-7.508214,9.593806,-16.435616
﻿45.621529,-3.739264,2.970740,0.934021,-4.000617,-2.746874,0.914656,0.880569,-0.317337,-0.351959,0.892883,-0.322556,-0.314163,0.718466,0.962462,0.167030,0.211045,-0.262112,0.185559,NULL,5.904615,45.695412,82.012833,-7.339681,9.655230,-17.442064
45.643749,-3.737538,2.965520,0.934818,-3.999236,-2.752391,0.916016,0.882507,-0.311523,-0.352264,0.889709,-0.321854,-0.323746,0.777961,0.962113,0.172395,0.211986,-0.257733,0.183772,NULL,5.833291,45.539661,82.035271,-7.213626,9.709298,-18.490883
45.665970,-3.735738,2.958409,0.933484,-3.995226,-2.764949,0.914830,0.891464,-0.302460,-0.337311,0.895508,-0.299728,-0.328949,0.753477,0.980990,0.179931,0.215666,-0.241602,0.182119,NULL,5.755966,45.396721,82.059273,-7.040348,9.816935,-19.546522
45.688190,-3.734719,2.953922,0.932268,-3.993462,-2.770194,0.915125,0.897171,-0.299896,-0.324219,0.903488,-0.283783,-0.321182,0.736151,0.942771,0.183919,0.218740,-0.233023,0.185066,NULL,5.677744,45.248974,82.098763,-6.817452,9.980108,-20.515491
45.710411,-3.733216,2.949611,0.930982,-3.993855,-2.772612,0.913229,0.896576,-0.285995,-0.338135,0.910797,-0.270294,-0.312057,0.728863,0.958387,0.190647,0.214345,-0.227074,0.186635,NULL,5.591607,45.129940,82.122581,-6.703087,10.142222,-21.458075
45.732632,-3.731973,2.943774,0.930637,-3.994467,-2.779775,0.910268,0.898788,-0.259155,-0.353561,0.909027,-0.274139,-0.313858,0.706005,0.948951,0.201880,0.210380,-0.222747,0.183646,NULL,5.509715,44.998493,82.137848,-6.701106,10.279776,-22.389475
45.754852,-3.731220,2.938182,0.930177,-3.994037,-2.785678,0.907761,0.901855,-0.256668,-0.347504,0.910095,-0.256104,-0.325745,0.736876,0.948027,0.206660,0.212009,-0.213084,0.178322,NULL,5.423383,44.884056,82.156265,-6.706756,10.452361,-23.282869
45.777073,-3.729929,2.932523,0.930492,-3.994254,-2.790200,0.906708,0.901093,-0.259720,-0.347214,0.906174,-0.264954,-0.329559,0.717250,0.929219,0.209922,0.212330,-0.212327,0.176135,NULL,5.347530,44.780685,82.168602,-6.605602,10.601266,-24.087318
45.799294,-3.728916,2.928052,0.928932,-3.993184,-2.794196,0.905508,0.898468,-0.239761,-0.367767,0.910385,-0.241470,-0.335983,0.731613,0.926375,0.218212,0.205575,-0.202575,0.173597,NULL,5.267448,44.689739,82.183762,-6.447742,10.669376,-24.768238
45.821514,-3.721800,2.913080,0.941762,-3.986600,-2.807752,0.917780,0.908554,-0.211243,-0.360382,0.922943,-0.213074,-0.320557,0.721959,0.922897,0.236682,0.218516,-0.184124,0.188706,NULL,5.191347,44.612553,82.190376,-6.314945,10.687018,-25.372429
45.843735,-3.710716,2.894164,0.960600,-3.978818,-2.816870,0.938481,0.945328,-0.185425,-0.268250,0.941589,-0.206635,-0.265884,0.715999,0.890889,0.258206,0.261889,-0.175138,0.222191,NULL,5.135293,44.548313,82.185623,-6.150770,10.683631,-25.897549
45.865955,-3.712531,2.896217,0.959030,-3.978612,-2.819641,0.937915,0.946243,-0.201187,-0.253220,0.946045,-0.191757,-0.261139,0.727711,0.906182,0.252740,0.264630,-0.168870,0.223223,NULL,5.077824,44.504097,82.188683,-5.997244,10.704852,-26.272303
45.888176,-3.711516,2.896753,0.959604,-3.978467,-2.819779,0.938736,0.948700,-0.183655,-0.257309,0.945587,-0.193573,-0.261490,0.765863,0.946247,0.256784,0.264053,-0.169309,0.223737,NULL,5.021629,44.477642,82.184685,-5.906274,10.763729,-26.595495
45.910397,-3.711572,2.896866,0.959917,-3.978516,-2.820282,0.938821,0.947571,-0.190018,-0.256897,0.945786,-0.193939,-0.260483,0.744797,0.961497,0.255100,0.264436,-0.169041,0.224083,NULL,4.970347,44.451935,82.186920,-5.929727,10.820549,-26.932178
45.932617,-3.711804,2.897075,0.960339,-3.978520,-2.821738,0.938899,0.947662,-0.187134,-0.258636,0.945114,-0.197067,-0.260559,0.770875,0.982351,0.255729,0.264315,-0.168870,0.224063,NULL,4.928259,44.445545,82.196320,-5.925432,10.898680,-27.194736
45.954838,-3.711850,2.897482,0.960481,-3.978545,-2.821083,0.938902,0.947449,-0.188385,-0.258499,0.945038,-0.195953,-0.261703,0.754510,0.964451,0.255106,0.264436,-0.169041,0.223737,NULL,4.900183,44.435001,82.211006,-5.881619,11.006706,-27.348627
45.977058,-3.711898,2.898424,0.960556,-3.978578,-2.820606,0.938861,0.947922,-0.185745,-0.258713,0.945236,-0.194733,-0.261887,0.803726,0.975211,0.255100,0.264436,-0.169041,0.223661,NULL,4.871976,44.430954,82.231598,-5.895799,11.084700,-27.439585
45.999279,-3.711943,2.899190,0.960481,-3.978605,-2.820565,0.938824,0.947998,-0.186630,-0.257782,0.944931,-0.195862,-0.262161,0.802780,0.970013,0.254306,0.264625,-0.169387,0.223550,NULL,4.847456,44.436279,82.254280,-5.934546,11.162448,-27.504110
46.021500,-3.711972,2.901218,0.960686,-3.980565,-2.812697,0.937849,0.948929,-0.182327,-0.257401,0.939774,-0.215378,-0.265350,0.791414,0.947156,0.253942,0.264939,-0.180853,0.221526,NULL,4.841192,44.448837,82.268768,-5.994988,11.206495,-27.517370
46.043720,-3.715418,2.909663,0.962566,-3.980628,-2.808325,0.938014,0.942490,-0.209412,-0.260452,0.945267,-0.209045,-0.250519,0.796800,0.964018,0.240640,0.264303,-0.182112,0.226345,NULL,4.839967,44.466248,82.287605,-6.044062,11.229357,-27.467003
46.065941,-3.701995,2.849693,0.978378,-3.973430,-2.859953,0.957341,0.963379,-0.122375,-0.238571,0.972488,-0.104538,-0.208099,0.813327,0.970829,0.307987,0.286170,-0.113953,0.254337,NULL,4.840386,44.482639,82.288147,-6.111705,11.259976,-27.393335
46.088161,-3.706728,2.824216,0.986816,-3.993010,-2.882213,0.978636,0.984177,-0.078445,-0.158859,0.980820,-0.080719,-0.177353,0.850316,0.971893,0.339485,0.315176,-0.091100,0.275664,NULL,4.855337,44.499081,82.286026,-6.137439,11.296279,-27.305332
46.110382,-3.702030,2.831395,0.985864,-3.984993,-2.881674,0.976530,0.981537,-0.068527,-0.178558,0.977966,-0.074631,-0.194916,1.000000,1.000000,0.336383,0.309469,-0.089740,0.270268,NULL,4.871176,44.524212,82.282402,-6.133603,11.336782,-27.150930
46.132603,-3.704434,2.836548,0.989482,-3.979517,-2.873769,0.975821,0.978851,-0.087845,-0.184662,0.978348,-0.080902,-0.190445,1.000000,1.000000,0.327618,0.310178,-0.097326,0.272092,NULL,4.879797,44.556873,82.281654,-6.146550,11.346105,-26.994844
46.154823,-3.705260,2.841444,0.995557,-3.986553,-2.870209,0.979363,0.976913,-0.113098,-0.181183,0.978943,-0.084274,-0.185883,1.000000,1.000000,0.317500,0.315302,-0.100993,0.274916,NULL,4.891478,44.589855,82.277649,-6.205279,11.369607,-26.863449
46.177044,-3.703052,2.846849,0.994524,-3.986453,-2.867424,0.981107,0.977676,-0.105469,-0.181656,0.977173,-0.096893,-0.189011,1.000000,1.000000,0.315381,0.314695,-0.106685,0.275310,NULL,4.904692,44.628231,82.275818,-6.277088,11.399346,-26.744028
46.199265,-3.704586,2.853086,0.998227,-3.982131,-2.858328,0.981125,0.974350,-0.140717,-0.175583,0.976654,-0.097900,-0.191132,1.000000,1.000000,0.301533,0.318309,-0.113669,0.275548,NULL,4.917532,44.675819,82.284660,-6.302381,11.478221,-26.537340
46.221485,-3.705627,2.863423,0.996458,-3.985550,-2.853618,0.981023,0.975861,-0.139755,-0.167755,0.976868,-0.094879,-0.191605,1.000000,1.000000,0.294141,0.318911,-0.116391,0.274767,NULL,4.930583,44.722874,82.305069,-6.257311,11.570743,-26.302927
46.243706,-3.706182,2.848840,0.997769,-3.995360,-2.870008,0.985979,0.978729,-0.122864,-0.164200,0.975967,-0.109818,-0.188187,1.000000,1.000000,0.309498,0.321153,-0.108527,0.277650,NULL,4.942160,44.765282,82.333839,-6.234886,11.681624,-26.082283
46.265926,-3.736547,2.753378,1.011983,-3.999645,-2.951996,1.000108,0.987396,0.026917,-0.155945,0.984955,0.046768,-0.166275,1.000000,1.000000,0.423092,0.332293,-0.004041,0.292699,NULL,4.961875,44.806496,82.356819,-6.264302,11.852003,-25.853809
46.288147,-3.715534,2.731955,1.011948,-4.008475,-2.961281,1.013104,0.986221,0.084641,-0.142090,0.987579,0.071686,-0.139725,1.000000,1.000000,0.455304,0.341063,0.009800,0.308623,NULL,4.974426,44.858906,82.368065,-6.241427,11.977576,-25.580431
46.310368,-3.727261,2.742464,1.012770,-4.014588,-2.956851,1.012260,0.987030,0.089447,-0.133255,0.986664,0.084702,-0.138901,1.000000,1.000000,0.448870,0.342051,0.010177,0.307110,NULL,4.983360,44.914356,82.382370,-6.196292,12.025667,-25.204800
46.332588,-3.685112,2.747260,1.004030,-4.028952,-2.952225,1.014798,0.989716,0.032104,-0.139313,0.987900,0.062286,-0.141953,1.000000,1.000000,0.428000,0.339831,0.000368,0.305777,NULL,4.982033,44.961449,82.397560,-6.245989,12.070869,-24.926975
46.354809,-3.703946,2.758782,1.005672,-4.017960,-2.948564,1.010931,0.989090,0.034622,-0.143127,0.989700,0.051117,-0.133652,1.000000,1.000000,0.420221,0.336409,-0.005393,0.307383,NULL,4.967964,44.998035,82.408897,-6.309385,12.146739,-24.771725
46.377029,-3.699112,2.764638,1.003633,-4.049907,-2.942346,1.015334,0.989151,0.041718,-0.140778,0.989975,0.052139,-0.131195,1.000000,1.000000,0.417501,0.336226,-0.009841,0.305909,NULL,4.950630,45.035122,82.417877,-6.328316,12.280475,-24.618645
46.399250,-3.715398,2.773656,1.008759,-4.033675,-2.943253,1.012315,0.987701,0.018753,-0.155182,0.987869,0.034531,-0.151321,1.000000,1.000000,0.404671,0.332631,-0.014059,0.300587,NULL,4.925452,45.060337,82.428917,-6.338840,12.400064,-24.490829
46.421471,-3.708544,2.777426,1.004039,-4.083602,-2.939800,1.023402,0.991257,0.032608,-0.127808,0.988312,0.008591,-0.152161,1.000000,1.000000,0.405589,0.338042,-0.024156,0.300235,NULL,4.899901,45.080189,82.445450,-6.347402,12.492497,-24.402649
46.443691,-3.758179,2.782743,1.017850,-4.055814,-2.935593,1.016608,0.988861,0.023956,-0.146866,0.989243,0.007431,-0.146072,1.000000,1.000000,0.400414,0.334452,-0.027493,0.301755,NULL,4.859693,45.104366,82.450676,-6.341681,12.569153,-24.315451
46.465912,-3.744983,2.787996,1.013858,-4.062372,-2.931369,1.016467,0.987289,0.026276,-0.156647,0.989044,0.004471,-0.147446,1.000000,1.000000,0.396500,0.330792,-0.031524,0.300126,NULL,4.825456,45.120228,82.460945,-6.374392,12.658621,-24.253181
46.488132,-3.729054,2.794197,1.007658,-4.071010,-2.928142,1.018011,0.990112,-0.011047,-0.139832,0.989182,-0.006012,-0.146530,1.000000,1.000000,0.381307,0.333072,-0.036979,0.300110,NULL,4.799759,45.131413,82.483032,-6.409845,12.724840,-24.212978
46.510353,-3.742499,2.797412,1.009706,-4.059984,-2.926064,1.014774,0.991135,-0.015182,-0.131897,0.988464,-0.005905,-0.151306,1.000000,1.000000,0.378146,0.334489,-0.038442,0.298146,NULL,4.770817,45.146137,82.495399,-6.435307,12.803592,-24.129133
46.532574,-3.707364,2.799660,0.999980,-4.080535,-2.920580,1.018355,0.991547,-0.026260,-0.126984,0.988083,-0.006531,-0.153748,1.000000,1.000000,0.372545,0.334463,-0.042840,0.296584,NULL,4.736443,45.159756,82.512093,-6.511202,12.886408,-24.091169
46.554794,-3.710284,2.804694,1.001886,-4.117677,-2.915415,1.024803,0.987579,-0.024521,-0.155182,0.988495,-0.021606,-0.149689,1.000000,1.000000,0.369023,0.327383,-0.051280,0.296257,NULL,4.717166,45.153339,82.541191,-6.560641,12.979271,-24.073256
46.577015,-3.690213,2.804273,0.996619,-4.140524,-2.909673,1.026952,0.988510,-0.026962,-0.148682,0.988693,-0.027390,-0.147385,1.000000,1.000000,0.368248,0.328768,-0.057384,0.294641,NULL,4.687788,45.158085,82.563858,-6.619290,13.066274,-24.056335
46.599236,-3.698084,2.809978,0.999646,-4.132891,-2.904921,1.024062,0.988251,-0.048325,-0.144928,0.988266,-0.036346,-0.148285,1.000000,1.000000,0.358453,0.330430,-0.063455,0.293574,NULL,4.665578,45.157520,82.583618,-6.683005,13.172429,-24.027460
46.621456,-3.674677,2.813564,0.994623,-4.074246,-2.899710,1.008653,0.984863,-0.076660,-0.155396,0.987335,-0.050858,-0.150192,1.000000,1.000000,0.347495,0.327344,-0.070938,0.291657,NULL,4.644197,45.174366,82.590218,-6.736721,13.265497,-23.999168
46.643677,-3.713599,2.819399,1.004121,-4.072058,-2.896767,1.007768,0.985489,-0.070297,-0.154404,0.987183,-0.042801,-0.153687,1.000000,1.000000,0.345707,0.327926,-0.070734,0.290403,NULL,4.627865,45.181786,82.604767,-6.787376,13.362499,-23.953890
46.665897,-3.716423,2.825196,1.003716,-4.060912,-2.891095,1.004745,0.985886,-0.073227,-0.150467,0.987198,-0.047287,-0.152298,1.000000,1.000000,0.340660,0.328197,-0.076175,0.290506,NULL,4.615646,45.196133,82.612152,-6.785089,13.416281,-23.901693
46.688118,-3.717125,2.831224,1.001036,-4.059966,-2.885422,1.003298,0.985596,-0.077103,-0.150482,0.987534,-0.051086,-0.148865,1.000000,1.000000,0.335080,0.326017,-0.081451,0.290663,NULL,4.607616,45.215515,82.618828,-6.760178,13.518111,-23.831091
46.710339,-3.708022,2.834346,0.997691,-4.026262,-2.882726,0.994753,0.983582,-0.080750,-0.161362,0.984375,-0.053482,-0.167679,1.000000,1.000000,0.331411,0.321816,-0.083822,0.284519,NULL,4.602489,45.218971,82.642418,-6.750898,13.596058,-23.760254
46.732559,-3.726937,2.843329,0.997040,-4.057523,-2.878084,1.001405,0.986252,-0.067444,-0.150787,0.983780,-0.063446,-0.167755,1.000000,1.000000,0.328591,0.320920,-0.090414,0.284121,NULL,4.604667,45.218620,82.650505,-6.726123,13.677822,-23.690130
﻿46.754780,-3.757713,2.803661,1.009699,-4.131035,-2.912788,1.026711,0.988159,-0.044128,-0.146881,0.986725,-0.021027,-0.160965,1.000000,1.000000,0.365676,0.327354,-0.053259,0.291946,NULL,4.605879,45.225426,82.658661,-6.672919,13.741643,-23.602251
46.777000,-3.709883,2.746013,1.010266,-4.027948,-2.947734,1.011475,0.992371,0.015594,-0.122269,0.988541,0.074615,-0.131165,1.000000,1.000000,0.425393,0.344915,0.000388,0.306429,NULL,4.612242,45.225697,82.664116,-6.740185,13.830531,-23.541586
46.799221,-3.626236,2.727425,0.984039,-4.077573,-2.969586,1.026939,0.989456,0.098679,-0.106003,0.986023,0.093765,-0.137634,1.000000,1.000000,0.459968,0.345217,0.021965,0.307407,NULL,4.621611,45.234131,82.667633,-6.809600,13.924037,-23.466095
46.821442,-3.718444,2.740895,1.006223,-4.067410,-2.968434,1.021533,0.984589,0.118317,-0.128754,0.986862,0.073196,-0.143936,1.000000,1.000000,0.457640,0.339606,0.015285,0.303361,NULL,4.633781,45.230186,82.657326,-6.806360,13.922889,-23.347555
46.843662,-3.691728,2.742694,0.997690,-4.061072,-2.965671,1.016794,0.992599,0.052856,-0.109253,0.988571,0.065674,-0.135590,1.000000,1.000000,0.437494,0.342463,0.011114,0.303415,NULL,4.638737,45.241241,82.644218,-6.863141,13.873733,-23.252987
